subsample,n_estimators,max_depth,learning_rate,colsample_bytree,colsample_bylevel,roc_auc, F1,recall,precision
0.8,1000,3,0.1,0.8,0.7,0.715,0.373,0.669,0.259
0.8,1000,3,0.1,0.8,0.7,0.715,0.373,0.669,0.259
0.8,1000,3,0.1,0.8,0.8,0.715,0.374,0.665,0.26
0.8,1000,3,0.1,0.8,0.8,0.715,0.374,0.665,0.26
0.8,500,3,0.2,0.8,0.9,0.715,0.375,0.665,0.261
0.8,500,3,0.2,0.8,0.9,0.715,0.375,0.665,0.261
0.7,500,3,0.01,0.4,0.8,0.714,0.36,0.704,0.242
0.7,500,3,0.01,0.4,0.9,0.714,0.359,0.704,0.241
0.7,500,3,0.01,0.7,0.5,0.714,0.361,0.701,0.243
0.7,500,3,0.01,0.6,0.7,0.714,0.361,0.701,0.243
0.7,500,3,0.01,0.7,0.7,0.714,0.36,0.701,0.242
0.7,500,3,0.01,0.8,0.6,0.714,0.361,0.701,0.244
0.9,500,3,0.01,0.5,0.9,0.714,0.361,0.701,0.243
0.9,500,3,0.01,0.5,0.9,0.714,0.361,0.701,0.243
0.9,500,3,0.01,0.6,0.6,0.714,0.36,0.701,0.242
0.9,500,3,0.01,0.6,0.8,0.714,0.361,0.701,0.243
0.9,500,3,0.01,0.6,0.7,0.714,0.361,0.701,0.243
0.9,500,3,0.01,0.8,0.5,0.714,0.36,0.701,0.242
0.9,500,3,0.01,0.7,0.5,0.714,0.361,0.701,0.244
0.9,500,3,0.01,0.8,0.8,0.714,0.36,0.701,0.242
0.7,500,3,0.01,0.7,0.6,0.714,0.362,0.697,0.244
0.7,500,3,0.01,0.7,0.9,0.714,0.363,0.697,0.245
0.7,500,3,0.01,0.7,0.9,0.714,0.363,0.697,0.245
0.7,500,3,0.01,0.9,0.7,0.714,0.362,0.697,0.244
0.9,500,3,0.01,0.6,0.9,0.714,0.361,0.697,0.244
0.9,500,3,0.01,0.6,0.9,0.714,0.361,0.697,0.244
0.8,500,3,0.2,0.7,0.6,0.714,0.37,0.676,0.254
0.8,1000,3,0.1,0.8,0.6,0.714,0.373,0.669,0.258
0.8,1000,3,0.1,0.8,0.6,0.714,0.373,0.669,0.258
0.8,1000,3,0.1,0.7,0.9,0.714,0.372,0.669,0.257
0.8,1000,3,0.1,0.7,0.9,0.714,0.372,0.669,0.257
0.8,1000,3,0.1,0.7,0.9,0.714,0.372,0.669,0.257
0.8,1000,3,0.1,0.7,0.9,0.714,0.372,0.669,0.257
0.8,1000,3,0.1,0.8,0.9,0.714,0.373,0.665,0.259
0.8,1000,3,0.1,0.8,0.9,0.714,0.373,0.665,0.259
0.8,500,3,0.2,0.5,0.8,0.714,0.372,0.665,0.259
0.8,1000,3,0.1,0.8,0.9,0.714,0.373,0.665,0.259
0.8,1000,3,0.1,0.8,0.9,0.714,0.373,0.665,0.259
0.7,500,3,0.01,0.8,0.7,0.713,0.36,0.701,0.242
0.8,500,3,0.01,0.5,0.9,0.713,0.36,0.701,0.242
0.8,500,3,0.01,0.5,0.9,0.713,0.36,0.701,0.242
0.8,500,3,0.01,0.7,0.7,0.713,0.359,0.701,0.242
0.8,500,3,0.01,0.8,0.5,0.713,0.36,0.701,0.242
0.9,500,3,0.01,0.8,0.7,0.713,0.359,0.701,0.242
0.7,500,3,0.01,0.8,0.9,0.713,0.361,0.697,0.243
0.7,500,3,0.01,0.8,0.8,0.713,0.361,0.697,0.243
0.7,500,3,0.01,0.8,0.9,0.713,0.361,0.697,0.243
0.8,500,3,0.01,0.6,0.9,0.713,0.361,0.697,0.243
0.8,500,3,0.01,0.6,0.6,0.713,0.36,0.697,0.243
0.8,500,3,0.01,0.6,0.9,0.713,0.361,0.697,0.243
0.7,500,3,0.01,0.9,0.9,0.713,0.362,0.694,0.245
0.7,500,3,0.01,0.9,0.8,0.713,0.361,0.694,0.244
0.7,500,3,0.01,0.9,0.9,0.713,0.362,0.694,0.245
0.9,500,3,0.1,0.8,0.8,0.713,0.365,0.683,0.249
0.9,500,3,0.1,0.8,0.8,0.713,0.365,0.683,0.249
0.9,1000,3,0.1,0.6,0.8,0.713,0.369,0.673,0.254
0.9,1000,3,0.1,0.6,0.8,0.713,0.369,0.673,0.254
0.9,1000,3,0.1,0.7,0.7,0.713,0.369,0.673,0.255
0.9,1000,3,0.1,0.7,0.7,0.713,0.369,0.673,0.255
0.9,1000,3,0.1,0.6,0.8,0.713,0.369,0.673,0.254
0.9,1000,3,0.1,0.6,0.8,0.713,0.369,0.673,0.254
0.9,1000,3,0.1,0.7,0.7,0.713,0.369,0.673,0.255
0.9,1000,3,0.1,0.7,0.7,0.713,0.369,0.673,0.255
0.8,1000,3,0.1,0.5,0.8,0.713,0.37,0.669,0.256
0.8,1000,3,0.1,0.5,0.8,0.713,0.37,0.669,0.256
0.8,500,3,0.2,0.9,0.5,0.713,0.37,0.669,0.256
0.8,500,3,0.2,0.9,0.5,0.713,0.37,0.669,0.256
0.9,1000,3,0.1,0.9,0.5,0.713,0.371,0.665,0.257
0.9,1000,3,0.1,0.9,0.5,0.713,0.371,0.665,0.257
0.9,1000,3,0.1,0.9,0.9,0.713,0.372,0.665,0.258
0.9,1000,3,0.1,0.9,0.9,0.713,0.372,0.665,0.258
0.9,1000,3,0.1,0.9,0.9,0.713,0.372,0.665,0.258
0.9,1000,3,0.1,0.9,0.9,0.713,0.372,0.665,0.258
0.9,1000,3,0.1,0.9,0.5,0.713,0.371,0.665,0.257
0.9,1000,3,0.1,0.9,0.5,0.713,0.371,0.665,0.257
0.9,1000,3,0.1,0.9,0.9,0.713,0.372,0.665,0.258
0.9,1000,3,0.1,0.9,0.5,0.713,0.371,0.665,0.257
0.9,1000,3,0.1,0.9,0.5,0.713,0.371,0.665,0.257
0.9,1000,3,0.1,0.9,0.9,0.713,0.372,0.665,0.258
0.9,1000,3,0.1,0.9,0.9,0.713,0.372,0.665,0.258
0.9,1000,3,0.1,0.9,0.9,0.713,0.372,0.665,0.258
0.9,1000,3,0.1,0.9,0.5,0.713,0.371,0.665,0.257
0.9,1000,3,0.1,0.9,0.5,0.713,0.371,0.665,0.257
0.9,1000,3,0.1,0.9,0.9,0.713,0.372,0.665,0.258
0.9,1000,3,0.1,0.9,0.9,0.713,0.372,0.665,0.258
0.9,1000,3,0.1,0.9,0.9,0.713,0.372,0.665,0.258
0.9,1000,3,0.1,0.9,0.9,0.713,0.372,0.665,0.258
0.9,1000,3,0.1,0.9,0.9,0.713,0.372,0.665,0.258
0.9,1000,3,0.1,0.9,0.9,0.713,0.372,0.665,0.258
0.9,1000,3,0.1,0.9,0.9,0.713,0.372,0.665,0.258
0.9,1000,3,0.1,0.9,0.9,0.713,0.372,0.665,0.258
0.7,500,3,0.01,0.4,0.6,0.712,0.359,0.701,0.241
0.7,500,3,0.01,0.6,0.6,0.712,0.359,0.697,0.242
0.8,500,3,0.01,0.9,0.5,0.712,0.36,0.697,0.242
0.8,500,3,0.01,0.5,0.6,0.712,0.359,0.697,0.241
0.8,500,3,0.01,0.8,0.6,0.712,0.359,0.697,0.242
0.8,500,3,0.01,0.9,0.5,0.712,0.36,0.697,0.242
0.8,500,3,0.01,0.9,0.7,0.712,0.361,0.694,0.244
0.8,500,3,0.01,0.9,0.7,0.712,0.361,0.694,0.244
0.9,500,3,0.01,0.9,0.9,0.712,0.36,0.694,0.243
0.9,500,3,0.01,0.9,0.9,0.712,0.36,0.694,0.243
0.9,500,3,0.01,0.9,0.9,0.712,0.36,0.694,0.243
0.9,500,3,0.01,0.9,0.9,0.712,0.36,0.694,0.243
0.9,500,3,0.1,0.6,0.5,0.712,0.362,0.687,0.246
0.8,500,3,0.1,0.7,0.7,0.712,0.362,0.687,0.246
0.9,500,3,0.1,0.6,0.5,0.712,0.362,0.687,0.246
0.8,500,3,0.1,0.9,0.9,0.712,0.365,0.676,0.25
0.8,500,3,0.1,0.9,0.9,0.712,0.365,0.676,0.25
0.8,500,3,0.1,0.9,0.9,0.712,0.365,0.676,0.25
0.8,500,3,0.1,0.9,0.9,0.712,0.365,0.676,0.25
0.8,1000,3,0.1,0.5,0.6,0.712,0.369,0.669,0.255
0.8,1000,3,0.1,0.5,0.6,0.712,0.369,0.669,0.255
0.8,500,3,0.2,0.7,0.5,0.712,0.369,0.669,0.255
0.8,1000,3,0.1,0.9,0.5,0.712,0.37,0.662,0.257
0.8,1000,3,0.1,0.9,0.5,0.712,0.37,0.662,0.257
0.8,1000,3,0.1,0.9,0.5,0.712,0.37,0.662,0.257
0.8,1000,3,0.1,0.9,0.5,0.712,0.37,0.662,0.257
0.9,500,3,0.2,0.9,0.8,0.712,0.373,0.658,0.26
0.9,500,3,0.2,0.9,0.8,0.712,0.373,0.658,0.26
0.9,500,3,0.2,0.9,0.8,0.712,0.373,0.658,0.26
0.9,500,3,0.2,0.9,0.8,0.712,0.373,0.658,0.26
0.7,500,3,0.01,0.4,0.5,0.711,0.357,0.697,0.24
0.7,500,3,0.01,0.5,0.5,0.711,0.358,0.697,0.241
0.7,500,3,0.01,0.8,0.5,0.711,0.358,0.697,0.241
0.8,500,3,0.01,0.8,0.7,0.711,0.359,0.694,0.242
0.8,500,3,0.01,0.8,0.8,0.711,0.358,0.694,0.241
0.9,500,3,0.01,0.8,0.6,0.711,0.358,0.694,0.241
0.9,500,3,0.01,0.8,0.9,0.711,0.359,0.694,0.242
0.9,500,3,0.01,0.8,0.9,0.711,0.359,0.694,0.242
0.9,500,3,0.01,0.9,0.7,0.711,0.359,0.69,0.243
0.9,500,3,0.01,0.7,0.6,0.711,0.359,0.69,0.243
0.9,500,3,0.01,0.9,0.7,0.711,0.359,0.69,0.243
0.8,500,3,0.1,0.8,0.9,0.711,0.363,0.68,0.248
0.8,500,3,0.1,0.8,0.9,0.711,0.363,0.68,0.248
0.9,1000,3,0.1,0.9,0.6,0.711,0.368,0.669,0.253
0.9,1000,3,0.1,0.9,0.6,0.711,0.368,0.669,0.253
0.9,1000,3,0.1,0.9,0.6,0.711,0.368,0.669,0.253
0.9,1000,3,0.1,0.9,0.6,0.711,0.368,0.669,0.253
0.9,500,3,0.2,0.5,0.8,0.711,0.367,0.669,0.253
0.9,500,3,0.2,0.6,0.6,0.711,0.366,0.669,0.252
0.9,1000,3,0.1,0.9,0.6,0.711,0.368,0.669,0.253
0.9,1000,3,0.1,0.9,0.6,0.711,0.368,0.669,0.253
0.9,1000,3,0.1,0.9,0.6,0.711,0.368,0.669,0.253
0.9,1000,3,0.1,0.9,0.6,0.711,0.368,0.669,0.253
0.9,500,3,0.2,0.5,0.8,0.711,0.367,0.669,0.253
0.8,500,3,0.2,0.8,0.5,0.711,0.366,0.669,0.252
0.8,500,3,0.2,0.6,0.8,0.711,0.367,0.669,0.253
0.9,500,3,0.2,0.6,0.6,0.711,0.366,0.669,0.252
0.9,1000,3,0.1,0.8,0.6,0.711,0.368,0.665,0.254
0.9,1000,3,0.1,0.8,0.6,0.711,0.368,0.665,0.254
0.9,1000,3,0.1,0.8,0.6,0.711,0.368,0.665,0.254
0.9,1000,3,0.1,0.8,0.6,0.711,0.368,0.665,0.254
0.8,500,3,0.2,0.7,0.7,0.711,0.369,0.662,0.256
0.9,500,3,0.01,0.5,0.6,0.71,0.356,0.697,0.239
0.7,500,3,0.01,0.4,0.7,0.71,0.358,0.694,0.241
0.7,500,3,0.01,0.5,0.6,0.71,0.357,0.694,0.24
0.7,500,3,0.01,0.7,0.8,0.71,0.358,0.69,0.242
0.8,500,3,0.01,0.9,0.9,0.71,0.359,0.69,0.242
0.8,500,3,0.01,0.9,0.8,0.71,0.358,0.69,0.242
0.8,500,3,0.01,0.9,0.9,0.71,0.359,0.69,0.242
0.8,500,3,0.01,0.8,0.9,0.71,0.358,0.69,0.242
0.8,500,3,0.01,0.8,0.9,0.71,0.358,0.69,0.242
0.8,500,3,0.01,0.9,0.9,0.71,0.359,0.69,0.242
0.8,500,3,0.01,0.9,0.8,0.71,0.358,0.69,0.242
0.8,500,3,0.01,0.9,0.9,0.71,0.359,0.69,0.242
0.9,500,3,0.01,0.9,0.8,0.71,0.358,0.69,0.241
0.9,500,3,0.01,0.7,0.8,0.71,0.358,0.69,0.241
0.9,500,3,0.01,0.7,0.9,0.71,0.358,0.69,0.242
0.9,500,3,0.01,0.7,0.9,0.71,0.358,0.69,0.242
0.9,500,3,0.01,0.9,0.8,0.71,0.358,0.69,0.241
0.9,1000,3,0.1,0.6,0.6,0.71,0.365,0.669,0.251
0.9,1000,3,0.1,0.6,0.6,0.71,0.365,0.669,0.251
0.9,1000,3,0.1,0.7,0.5,0.71,0.365,0.669,0.251
0.9,1000,3,0.1,0.7,0.5,0.71,0.365,0.669,0.251
0.9,1000,3,0.1,0.6,0.6,0.71,0.365,0.669,0.251
0.9,1000,3,0.1,0.6,0.6,0.71,0.365,0.669,0.251
0.9,1000,3,0.1,0.7,0.5,0.71,0.365,0.669,0.251
0.9,1000,3,0.1,0.7,0.5,0.71,0.365,0.669,0.251
0.9,500,3,0.2,0.6,0.7,0.71,0.367,0.665,0.254
0.9,500,3,0.2,0.6,0.7,0.71,0.367,0.665,0.254
0.8,1000,3,0.1,0.9,0.6,0.71,0.369,0.662,0.255
0.8,1000,3,0.1,0.9,0.6,0.71,0.369,0.662,0.255
0.8,1000,3,0.1,0.7,0.7,0.71,0.368,0.662,0.255
0.9,500,3,0.2,0.9,0.7,0.71,0.368,0.662,0.255
0.8,1000,3,0.1,0.9,0.6,0.71,0.369,0.662,0.255
0.8,1000,3,0.1,0.9,0.6,0.71,0.369,0.662,0.255
0.8,1000,3,0.1,0.7,0.7,0.71,0.368,0.662,0.255
0.9,500,3,0.2,0.9,0.7,0.71,0.368,0.662,0.255
0.9,500,3,0.2,0.9,0.7,0.71,0.368,0.662,0.255
0.9,500,3,0.2,0.9,0.7,0.71,0.368,0.662,0.255
0.8,1000,3,0.1,0.7,0.8,0.71,0.368,0.658,0.256
0.8,1000,3,0.1,0.7,0.8,0.71,0.368,0.658,0.256
0.8,500,3,0.01,0.7,0.8,0.709,0.357,0.69,0.24
0.9,1000,3,0.1,0.5,0.5,0.709,0.363,0.669,0.249
0.9,1000,3,0.1,0.5,0.5,0.709,0.363,0.669,0.249
0.9,1000,3,0.1,0.5,0.5,0.709,0.363,0.669,0.249
0.9,1000,3,0.1,0.5,0.5,0.709,0.363,0.669,0.249
0.8,1000,3,0.1,0.7,0.5,0.709,0.366,0.665,0.252
0.8,1000,3,0.1,0.7,0.5,0.709,0.366,0.665,0.252
0.9,500,3,0.2,0.9,0.6,0.709,0.366,0.665,0.252
0.9,500,3,0.2,0.5,0.9,0.709,0.366,0.665,0.252
0.9,500,3,0.2,0.5,0.9,0.709,0.366,0.665,0.252
0.9,500,3,0.2,0.9,0.6,0.709,0.366,0.665,0.252
0.8,500,3,0.2,0.6,0.5,0.709,0.366,0.665,0.252
0.9,500,3,0.2,0.5,0.9,0.709,0.366,0.665,0.252
0.9,500,3,0.2,0.5,0.9,0.709,0.366,0.665,0.252
0.9,500,3,0.2,0.9,0.6,0.709,0.366,0.665,0.252
0.9,500,3,0.2,0.9,0.6,0.709,0.366,0.665,0.252
0.9,1000,3,0.1,0.7,0.9,0.709,0.366,0.662,0.253
0.9,1000,3,0.1,0.7,0.9,0.709,0.366,0.662,0.253
0.9,1000,3,0.1,0.7,0.9,0.709,0.366,0.662,0.253
0.9,1000,3,0.1,0.7,0.9,0.709,0.366,0.662,0.253
0.9,500,3,0.2,0.7,0.7,0.709,0.366,0.662,0.253
0.9,1000,3,0.1,0.7,0.9,0.709,0.366,0.662,0.253
0.9,1000,3,0.1,0.7,0.9,0.709,0.366,0.662,0.253
0.9,1000,3,0.1,0.7,0.9,0.709,0.366,0.662,0.253
0.9,1000,3,0.1,0.7,0.9,0.709,0.366,0.662,0.253
0.8,500,3,0.2,0.8,0.7,0.709,0.367,0.662,0.254
0.9,500,3,0.2,0.7,0.7,0.709,0.366,0.662,0.253
0.8,1000,3,0.1,0.9,0.9,0.709,0.369,0.655,0.257
0.8,1000,3,0.1,0.9,0.9,0.709,0.369,0.655,0.257
0.8,1000,3,0.1,0.9,0.9,0.709,0.369,0.655,0.257
0.8,1000,3,0.1,0.9,0.9,0.709,0.369,0.655,0.257
0.9,500,3,0.2,0.8,0.9,0.709,0.368,0.655,0.256
0.9,500,3,0.2,0.8,0.9,0.709,0.368,0.655,0.256
0.8,1000,3,0.1,0.9,0.9,0.709,0.369,0.655,0.257
0.8,1000,3,0.1,0.9,0.9,0.709,0.369,0.655,0.257
0.8,1000,3,0.1,0.9,0.9,0.709,0.369,0.655,0.257
0.8,1000,3,0.1,0.9,0.9,0.709,0.369,0.655,0.257
0.9,500,3,0.2,0.8,0.9,0.709,0.368,0.655,0.256
0.9,500,3,0.2,0.8,0.9,0.709,0.368,0.655,0.256
0.8,500,3,0.01,0.5,0.5,0.708,0.355,0.69,0.239
0.8,1000,3,0.1,0.5,0.5,0.708,0.363,0.665,0.25
0.8,1000,3,0.1,0.5,0.5,0.708,0.363,0.665,0.25
0.8,500,3,0.2,0.5,0.7,0.708,0.364,0.665,0.25
0.9,1000,3,0.1,0.6,0.5,0.708,0.364,0.662,0.251
0.9,1000,3,0.1,0.6,0.5,0.708,0.364,0.662,0.251
0.9,1000,3,0.1,0.6,0.5,0.708,0.364,0.662,0.251
0.9,1000,3,0.1,0.6,0.5,0.708,0.364,0.662,0.251
0.9,1000,3,0.1,0.9,0.7,0.708,0.365,0.658,0.253
0.9,1000,3,0.1,0.9,0.7,0.708,0.365,0.658,0.253
0.8,1000,3,0.1,0.6,0.6,0.708,0.366,0.658,0.253
0.8,1000,3,0.1,0.6,0.6,0.708,0.366,0.658,0.253
0.9,1000,3,0.1,0.9,0.7,0.708,0.365,0.658,0.253
0.9,1000,3,0.1,0.9,0.7,0.708,0.365,0.658,0.253
0.9,1000,3,0.1,0.9,0.7,0.708,0.365,0.658,0.253
0.9,1000,3,0.1,0.9,0.7,0.708,0.365,0.658,0.253
0.9,1000,3,0.1,0.9,0.7,0.708,0.365,0.658,0.253
0.9,1000,3,0.1,0.9,0.7,0.708,0.365,0.658,0.253
0.8,500,3,0.3,0.6,0.5,0.708,0.366,0.658,0.253
0.9,500,3,0.2,0.8,0.7,0.708,0.367,0.655,0.254
0.9,500,3,0.2,0.8,0.7,0.708,0.367,0.655,0.254
0.7,500,3,0.01,0.4,0.4,0.707,0.353,0.694,0.237
0.9,500,3,0.01,0.5,0.5,0.707,0.354,0.69,0.238
0.9,500,3,0.2,0.8,0.6,0.707,0.364,0.662,0.251
0.8,500,3,0.2,0.8,0.6,0.707,0.364,0.662,0.251
0.9,500,3,0.2,0.8,0.6,0.707,0.364,0.662,0.251
0.8,1000,3,0.1,0.7,0.6,0.707,0.365,0.658,0.252
0.9,500,3,0.2,0.9,0.5,0.707,0.364,0.658,0.251
0.8,1000,3,0.1,0.7,0.6,0.707,0.365,0.658,0.252
0.9,500,3,0.2,0.9,0.5,0.707,0.364,0.658,0.251
0.9,500,3,0.2,0.9,0.5,0.707,0.364,0.658,0.251
0.9,500,3,0.2,0.9,0.5,0.707,0.364,0.658,0.251
0.9,1000,3,0.1,0.9,0.8,0.707,0.365,0.655,0.253
0.9,1000,3,0.1,0.9,0.8,0.707,0.365,0.655,0.253
0.9,1000,3,0.1,0.8,0.8,0.707,0.365,0.655,0.253
0.9,1000,3,0.1,0.8,0.8,0.707,0.365,0.655,0.253
0.9,1000,3,0.1,0.9,0.8,0.707,0.365,0.655,0.253
0.9,1000,3,0.1,0.9,0.8,0.707,0.365,0.655,0.253
0.9,1000,3,0.1,0.9,0.8,0.707,0.365,0.655,0.253
0.9,1000,3,0.1,0.9,0.8,0.707,0.365,0.655,0.253
0.9,1000,3,0.1,0.8,0.8,0.707,0.365,0.655,0.253
0.9,1000,3,0.1,0.8,0.8,0.707,0.365,0.655,0.253
0.9,1000,3,0.1,0.9,0.8,0.707,0.365,0.655,0.253
0.9,1000,3,0.1,0.9,0.8,0.707,0.365,0.655,0.253
0.8,1000,3,0.1,0.6,0.9,0.707,0.366,0.651,0.255
0.8,1000,3,0.1,0.6,0.9,0.707,0.366,0.651,0.255
0.8,1000,3,0.1,0.6,0.9,0.707,0.366,0.651,0.255
0.8,1000,3,0.1,0.6,0.9,0.707,0.366,0.651,0.255
0.8,500,3,0.2,0.7,0.9,0.707,0.367,0.651,0.255
0.8,500,3,0.2,0.7,0.9,0.707,0.367,0.651,0.255
0.9,500,3,0.3,0.7,0.5,0.707,0.369,0.648,0.258
0.9,500,3,0.3,0.7,0.5,0.707,0.369,0.648,0.258
0.9,1000,3,0.2,0.5,0.9,0.707,0.369,0.644,0.259
0.9,1000,3,0.2,0.5,0.9,0.707,0.369,0.644,0.259
0.9,1000,3,0.2,0.5,0.9,0.707,0.369,0.644,0.259
0.9,1000,3,0.2,0.5,0.9,0.707,0.369,0.644,0.259
0.9,1000,3,0.2,0.5,0.9,0.707,0.369,0.644,0.259
0.9,1000,3,0.2,0.5,0.9,0.707,0.369,0.644,0.259
0.9,1000,3,0.2,0.5,0.9,0.707,0.369,0.644,0.259
0.9,1000,3,0.2,0.5,0.9,0.707,0.369,0.644,0.259
0.8,500,3,0.3,0.7,0.9,0.707,0.369,0.644,0.258
0.8,500,3,0.3,0.7,0.9,0.707,0.369,0.644,0.258
0.8,500,3,0.2,0.6,0.6,0.706,0.362,0.662,0.249
0.8,1000,3,0.1,0.8,0.5,0.706,0.363,0.658,0.25
0.8,1000,3,0.1,0.8,0.5,0.706,0.363,0.658,0.25
0.8,500,3,0.2,0.6,0.7,0.706,0.362,0.658,0.25
0.8,1000,3,0.1,0.9,0.7,0.706,0.364,0.655,0.252
0.8,1000,3,0.1,0.9,0.7,0.706,0.364,0.655,0.252
0.8,1000,3,0.1,0.9,0.7,0.706,0.364,0.655,0.252
0.8,1000,3,0.1,0.9,0.7,0.706,0.364,0.655,0.252
0.9,500,3,0.2,0.9,0.9,0.706,0.365,0.651,0.254
0.9,500,3,0.2,0.9,0.9,0.706,0.365,0.651,0.254
0.9,500,3,0.2,0.9,0.9,0.706,0.365,0.651,0.254
0.9,500,3,0.2,0.9,0.9,0.706,0.365,0.651,0.254
0.9,500,3,0.2,0.9,0.9,0.706,0.365,0.651,0.254
0.9,500,3,0.2,0.9,0.9,0.706,0.365,0.651,0.254
0.9,500,3,0.2,0.9,0.9,0.706,0.365,0.651,0.254
0.9,500,3,0.2,0.9,0.9,0.706,0.365,0.651,0.254
0.8,500,3,0.3,0.8,0.8,0.706,0.37,0.641,0.26
0.8,1000,3,0.1,0.6,0.5,0.705,0.362,0.658,0.249
0.8,1000,3,0.1,0.6,0.5,0.705,0.362,0.658,0.249
0.9,500,3,0.2,0.6,0.8,0.705,0.361,0.658,0.249
0.9,500,3,0.2,0.6,0.8,0.705,0.361,0.658,0.249
0.9,1000,3,0.1,0.5,0.8,0.705,0.363,0.655,0.251
0.9,1000,3,0.1,0.5,0.8,0.705,0.363,0.655,0.251
0.9,1000,3,0.1,0.5,0.8,0.705,0.363,0.655,0.251
0.9,500,3,0.2,0.7,0.5,0.705,0.363,0.655,0.251
0.9,1000,3,0.1,0.5,0.8,0.705,0.363,0.655,0.251
0.9,500,3,0.2,0.8,0.5,0.705,0.362,0.655,0.25
0.9,500,3,0.2,0.7,0.5,0.705,0.363,0.655,0.251
0.9,500,3,0.2,0.8,0.5,0.705,0.362,0.655,0.25
0.9,1000,3,0.1,0.8,0.9,0.705,0.365,0.648,0.254
0.9,1000,3,0.1,0.8,0.9,0.705,0.365,0.648,0.254
0.9,1000,3,0.1,0.8,0.9,0.705,0.365,0.648,0.254
0.9,1000,3,0.1,0.8,0.9,0.705,0.365,0.648,0.254
0.9,1000,3,0.1,0.8,0.9,0.705,0.365,0.648,0.254
0.9,1000,3,0.1,0.8,0.9,0.705,0.365,0.648,0.254
0.9,1000,3,0.1,0.8,0.9,0.705,0.365,0.648,0.254
0.9,1000,3,0.1,0.8,0.9,0.705,0.365,0.648,0.254
0.8,500,3,0.2,0.9,0.7,0.704,0.361,0.655,0.249
0.8,500,3,0.2,0.9,0.7,0.704,0.361,0.655,0.249
0.8,500,3,0.2,0.9,0.8,0.704,0.362,0.651,0.251
0.8,500,3,0.2,0.7,0.8,0.704,0.362,0.651,0.251
0.8,500,3,0.2,0.9,0.8,0.704,0.362,0.651,0.251
0.9,1000,3,0.1,0.5,0.9,0.704,0.363,0.648,0.252
0.9,1000,3,0.1,0.5,0.9,0.704,0.363,0.648,0.252
0.9,1000,3,0.1,0.5,0.9,0.704,0.363,0.648,0.252
0.9,1000,3,0.1,0.5,0.9,0.704,0.363,0.648,0.252
0.9,500,3,0.2,0.6,0.9,0.704,0.363,0.648,0.252
0.9,1000,3,0.1,0.5,0.9,0.704,0.363,0.648,0.252
0.9,1000,3,0.1,0.5,0.9,0.704,0.363,0.648,0.252
0.9,1000,3,0.1,0.5,0.9,0.704,0.363,0.648,0.252
0.9,1000,3,0.1,0.5,0.9,0.704,0.363,0.648,0.252
0.9,500,3,0.2,0.6,0.9,0.704,0.363,0.648,0.252
0.9,500,3,0.2,0.6,0.9,0.704,0.363,0.648,0.252
0.9,500,3,0.2,0.6,0.9,0.704,0.363,0.648,0.252
0.9,500,3,0.3,0.5,0.9,0.704,0.366,0.641,0.256
0.9,500,3,0.3,0.5,0.9,0.704,0.366,0.641,0.256
0.9,500,3,0.3,0.5,0.9,0.704,0.366,0.641,0.256
0.9,500,3,0.3,0.5,0.9,0.704,0.366,0.641,0.256
0.8,500,3,0.2,0.5,0.6,0.703,0.359,0.658,0.246
0.9,500,3,0.2,0.5,0.7,0.703,0.359,0.655,0.248
0.9,500,3,0.2,0.7,0.9,0.703,0.359,0.655,0.248
0.8,500,3,0.2,0.5,0.5,0.703,0.358,0.655,0.247
0.9,500,3,0.2,0.7,0.9,0.703,0.359,0.655,0.248
0.9,500,3,0.2,0.5,0.7,0.703,0.359,0.655,0.248
0.9,500,3,0.2,0.7,0.9,0.703,0.359,0.655,0.248
0.9,500,3,0.2,0.7,0.9,0.703,0.359,0.655,0.248
0.9,1000,3,0.1,0.5,0.7,0.703,0.361,0.651,0.25
0.9,1000,3,0.1,0.5,0.7,0.703,0.361,0.651,0.25
0.9,1000,3,0.1,0.5,0.7,0.703,0.361,0.651,0.25
0.9,1000,3,0.1,0.5,0.7,0.703,0.361,0.651,0.25
0.8,1000,3,0.1,0.5,0.9,0.703,0.362,0.648,0.251
0.8,1000,3,0.1,0.5,0.9,0.703,0.362,0.648,0.251
0.8,1000,3,0.1,0.5,0.9,0.703,0.362,0.648,0.251
0.8,1000,3,0.1,0.5,0.9,0.703,0.362,0.648,0.251
0.9,500,3,0.3,0.9,0.7,0.703,0.365,0.641,0.255
0.9,500,3,0.3,0.9,0.7,0.703,0.365,0.641,0.255
0.9,500,3,0.3,0.9,0.7,0.703,0.365,0.641,0.255
0.9,500,3,0.3,0.9,0.7,0.703,0.365,0.641,0.255
0.9,1000,3,0.2,0.8,0.6,0.703,0.365,0.637,0.256
0.9,1000,3,0.2,0.8,0.6,0.703,0.365,0.637,0.256
0.9,1000,3,0.2,0.8,0.6,0.703,0.365,0.637,0.256
0.9,1000,3,0.2,0.8,0.6,0.703,0.365,0.637,0.256
0.8,500,3,0.3,0.7,0.5,0.703,0.365,0.637,0.256
0.9,500,3,0.2,0.5,0.5,0.702,0.357,0.655,0.245
0.9,500,3,0.2,0.5,0.5,0.702,0.357,0.655,0.245
0.9,1000,3,0.1,0.7,0.8,0.702,0.36,0.648,0.25
0.9,1000,3,0.1,0.7,0.8,0.702,0.36,0.648,0.25
0.8,1000,3,0.1,0.9,0.8,0.702,0.36,0.648,0.25
0.8,1000,3,0.1,0.9,0.8,0.702,0.36,0.648,0.25
